,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
65,1.3209678411483765,0.1556920934800881,0.007280802726745606,0.0006380657101803893,0.01,"(25,)",80,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 80}",0.7537878787878788,0.7878787878787878,0.7224334600760456,0.7404580152671756,0.7290076335877863,0.732824427480916,0.7748091603053435,0.7366412213740458,0.7480916030534351,0.7290076335877863,0.7455238095238095,0.02019776949760102,144,0.8136382888606523,0.7992376111817027,0.7781541066892464,0.7833262801523487,0.8171815488785442,0.8434193821413457,0.84934405416843,0.8201438848920863,0.7841726618705036,0.774016081252645,0.8062633900087505,0.02548777828156396
66,2.1289072751998903,0.10841361299814847,0.009674596786499023,0.000456622307650931,0.01,"(25,)",170,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 170}",0.7840909090909091,0.7840909090909091,0.752851711026616,0.7900763358778626,0.6908396946564885,0.7480916030534351,0.7786259541984732,0.7061068702290076,0.7862595419847328,0.7290076335877863,0.7550476190476191,0.034181721461945064,124,0.8695468022024566,0.8140618382041508,0.8653683319220999,0.8273381294964028,0.8070249682606856,0.8366483283961066,0.8840457046127803,0.826491747778248,0.856961489631824,0.8586542530681337,0.8446141593572888,0.0244816849969242
67,3.4042959213256836,0.2509586899458378,0.016556096076965333,0.0006618609263458221,0.01,"(25,)",480,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 480}",0.7727272727272727,0.8068181818181818,0.7604562737642585,0.7824427480916031,0.7633587786259542,0.7709923664122137,0.767175572519084,0.7557251908396947,0.8053435114503816,0.7442748091603053,0.772952380952381,0.019217391213162037,67,0.9212198221092758,0.9665396018636171,0.9199830651989839,0.9085907744392722,0.9111299195937368,0.9119763013118917,0.8840457046127803,0.8882776132035548,0.9250952179432924,0.9454083791790098,0.9182266399455414,0.023194334199880946
68,4.368617987632751,0.19901815908288983,0.022041130065917968,0.0006984576573482686,0.01,"(25,)",670,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 670}",0.8181818181818182,0.8068181818181818,0.7642585551330798,0.7824427480916031,0.7862595419847328,0.7442748091603053,0.7595419847328244,0.7786259541984732,0.8053435114503816,0.7290076335877863,0.7775238095238095,0.027113343344529972,26,0.8945362134688691,0.8903007200338839,0.9102455546147333,0.8954718578078713,0.9339822259839188,0.9280575539568345,0.8713499788404571,0.9102835378755819,0.9242488362251375,0.9411764705882353,0.9099652949395522,0.0209962713184812
69,5.607005953788757,0.35763738812764795,0.026530003547668456,0.0010168084240586607,0.01,"(25,)",860,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 860}",0.7727272727272727,0.8257575757575758,0.7832699619771863,0.7824427480916031,0.7480916030534351,0.7709923664122137,0.7709923664122137,0.7595419847328244,0.8015267175572519,0.7213740458015268,0.7737142857142857,0.02696175016384379,58,0.9127488352393054,0.8750529436679373,0.9602032176121931,0.9301735082522218,0.8861616589081676,0.9445619974608549,0.9204401184934405,0.9593736775285654,0.9509098603470165,0.946677951756242,0.9286303769265946,0.028308514604251492
70,6.788945531845092,0.3123605230757087,0.0308180570602417,0.00340965159594633,0.01,"(25,)",990,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 990}",0.7992424242424242,0.8181818181818182,0.7718631178707225,0.7595419847328244,0.767175572519084,0.7557251908396947,0.7557251908396947,0.7175572519083969,0.8053435114503816,0.7213740458015268,0.7672380952380953,0.03161899912660602,95,0.9584921643371452,0.9051249470563321,0.9237933954276037,0.9348286077020737,0.9517562420651714,0.9559881506559458,0.9686838764282691,0.9686838764282691,0.9496402877697842,0.9424460431654677,0.9459437591036062,0.01905943877765506
71,7.797947597503662,0.43746448418281214,0.033610057830810544,0.0010973412909789197,0.01,"(25,)",1150,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 1150}",0.7878787878787878,0.8257575757575758,0.7832699619771863,0.7824427480916031,0.7709923664122137,0.7900763358778626,0.7480916030534351,0.7290076335877863,0.7977099236641222,0.7404580152671756,0.7756190476190477,0.027677288134402782,39,0.9390088945362135,0.9551037695891571,0.9191363251481796,0.9644519678374948,0.9339822259839188,0.9724925941599661,0.9737621667371985,0.9212865002115954,0.9140922556072789,0.9492170969107068,0.944253379672171,0.021022875089740982
72,0.43354015350341796,0.07881490681224777,0.005585861206054687,0.00048799478194651893,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",0.5492424242424242,0.5909090909090909,0.49049429657794674,0.5648854961832062,0.5152671755725191,0.4847328244274809,0.5381679389312977,0.5725190839694656,0.6030534351145038,0.5610687022900763,0.547047619047619,0.037945463684228686,174,0.543413807708598,0.5421431596781024,0.5406435224386114,0.5730004231908591,0.5302581464240372,0.5222175201015659,0.5154464663563267,0.5996614473127381,0.5717308506136267,0.5768091409225561,0.5515324484747021,0.025905520528569828
73,1.0153846502304078,0.15431340418571418,0.007180953025817871,0.000598661365425504,0.01,"(25, 25)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 40}",0.7196969696969697,0.7765151515151515,0.7376425855513308,0.7366412213740458,0.6755725190839694,0.7251908396946565,0.7099236641221374,0.7022900763358778,0.7519083969465649,0.6641221374045801,0.72,0.032162828141555314,154,0.7759423972892842,0.7928843710292249,0.825571549534293,0.762589928057554,0.796022005924672,0.8154887854422345,0.7608971646212441,0.7697841726618705,0.7735928903935675,0.7837494710114261,0.785652273596537,0.02069641399028626
74,1.6016175508499146,0.19716801252540384,0.00777895450592041,0.0005977827156132296,0.01,"(25, 25)",80,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 80}",0.7916666666666666,0.8181818181818182,0.7566539923954373,0.7519083969465649,0.7442748091603053,0.7404580152671756,0.732824427480916,0.7557251908396947,0.7709923664122137,0.7366412213740458,0.76,0.02556961810926917,114,0.8326980093180856,0.81999152901313,0.8391193903471634,0.8451121455776556,0.8700804062632247,0.8404570461278036,0.8040626322471435,0.8878544223444773,0.8624629707998307,0.818874312314854,0.8420712864353368,0.02423865676625361
75,2.452142667770386,0.22694062390456113,0.009774160385131837,0.0005983359311312627,0.01,"(25, 25)",170,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 170}",0.7537878787878788,0.8143939393939394,0.7452471482889734,0.7862595419847328,0.7251908396946565,0.7442748091603053,0.7977099236641222,0.7137404580152672,0.7557251908396947,0.7022900763358778,0.7539047619047619,0.034500609283324504,130,0.8038966539601864,0.8835239305379077,0.9068585944115156,0.8823529411764706,0.8717731696995344,0.8192975031739315,0.9085907744392722,0.8578078713499788,0.8332628015234871,0.8362251375370292,0.8603589377809314,0.03440399055306448
76,3.3870427131652834,0.1588314263914306,0.01745450496673584,0.0006694780137280638,0.01,"(25, 25)",480,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 480}",0.7689393939393939,0.8181818181818182,0.7718631178707225,0.7748091603053435,0.767175572519084,0.7709923664122137,0.7824427480916031,0.7557251908396947,0.7900763358778626,0.7404580152671756,0.7740952380952381,0.019583025520204897,53,0.9254553155442609,0.9457856840321898,0.8767993226079593,0.9551417689377909,0.9339822259839188,0.9293271265340669,0.9255184088023699,0.931443080829454,0.9174777824798984,0.9267879813796022,0.9267718697131511,0.019579722586493917
77,4.395744943618775,0.2461371270724782,0.021442937850952148,0.0004984859711401078,0.01,"(25, 25)",670,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 670}",0.7992424242424242,0.821969696969697,0.7680608365019012,0.7900763358778626,0.7595419847328244,0.7709923664122137,0.7748091603053435,0.7633587786259542,0.7862595419847328,0.7213740458015268,0.7756190476190477,0.02543169267564513,39,0.9534095722151631,0.9665396018636171,0.9149026248941575,0.9373677528565383,0.9263647905205248,0.898011002962336,0.9471011426153195,0.9310198899703767,0.9348286077020737,0.9123994921709692,0.9321944477771076,0.019442999625424093
78,5.686593365669251,0.22194934666999547,0.026728558540344238,0.0009775108654180439,0.01,"(25, 25)",860,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 860}",0.7992424242424242,0.8068181818181818,0.7604562737642585,0.7290076335877863,0.7709923664122137,0.7786259541984732,0.7748091603053435,0.7824427480916031,0.7709923664122137,0.7175572519083969,0.7691428571428571,0.02642585592201728,91,0.938585345192715,0.9728928420160948,0.9445385266723116,0.9729157850190436,0.9585272958104105,0.9602200592467203,0.9576809140922556,0.9217096910706729,0.9737621667371985,0.9678374947101143,0.9568670120567537,0.016300607654468863
79,6.844895696640014,0.2646983311841716,0.02982044219970703,0.0014415776739002913,0.01,"(25, 25)",990,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 990}",0.7613636363636364,0.8181818181818182,0.7908745247148289,0.7404580152671756,0.7557251908396947,0.8053435114503816,0.7480916030534351,0.7442748091603053,0.7862595419847328,0.7175572519083969,0.7668571428571429,0.030359941414762635,96,0.9313850063532402,0.9580686149936467,0.9297205757832345,0.9741853575962759,0.9703766398645789,0.9534490055014812,0.9686838764282691,0.9305966991112992,0.9606432501057978,0.9487939060516293,0.9525902931789453,0.016149683488508752
80,7.823180508613587,0.25783408720197126,0.03390929698944092,0.0008919105746112623,0.01,"(25, 25)",1150,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 1150}",0.7310606060606061,0.8333333333333334,0.7832699619771863,0.7595419847328244,0.7900763358778626,0.7748091603053435,0.7442748091603053,0.7862595419847328,0.8129770992366412,0.7213740458015268,0.7737142857142857,0.03355572164203117,58,0.951715374841169,0.9191020753917831,0.9530059271803556,0.9356749894202285,0.9217096910706729,0.9289039356749894,0.9437156157426999,0.9432924248836225,0.9394837071519255,0.9068980110029623,0.9343501752360408,0.014215977139693461
81,0.875458550453186,0.20625515491307142,0.005684661865234375,0.0004572988524463822,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",0.5643939393939394,0.5984848484848485,0.5855513307984791,0.5954198473282443,0.5419847328244275,0.5458015267175572,0.6221374045801527,0.5763358778625954,0.6335877862595419,0.5648854961832062,0.5828571428571429,0.028748276468361245,162,0.5671325709445151,0.579415501905972,0.5901778154106689,0.5861193398222598,0.592890393567499,0.5950063478628862,0.5903512484130343,0.5975454930173508,0.5831570038087177,0.5899280575539568,0.587172377230686,0.00841067806304178
