,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,7.03871488571167,2.9281136010072437,0.012883615493774415,0.0007304994211801524,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 4}",0.3106457242582897,0.31827259111333,0.31259370314842577,0.11595291760581017,0.13841524573721165,0.23935,0.09171690553884716,134,0.314153480517856,0.3186194823058647,0.31285160645080634,0.11963515961766727,0.14251811141643767,0.24155556806172643,0.09051567010802777
12,6.037534523010254,3.1269977629617633,0.012492561340332031,0.000731545171331063,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 5}",0.2351034654699576,0.3652021967049426,0.3713143428285857,0.049586776859504134,0.22517552657973922,0.2494,0.11742765854933136,131,0.24035274251047595,0.363698887082656,0.37092136517064633,0.050352970575373274,0.2285785660754434,0.250780906282919,0.11658237274303947
13,8.611635494232178,3.7987966416980403,0.012298202514648438,0.0007805707997065912,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.3951633009224632,0.45207189216175736,0.4522738630684658,0.10418231905835211,0.3081745235707121,0.34255,0.13017834017563165,125,0.4041528550878729,0.45298236838814554,0.44824353044130516,0.10626600862122822,0.30739445415938044,0.34380784333958647,0.12978402694926702
14,10.867757892608642,3.165475165149455,0.011906003952026368,0.0009567766702846725,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",0.5357766143106457,0.5561657513729406,0.5707146426786607,0.2970197846230904,0.4796890672016048,0.488,0.10026568012291281,91,0.5529426480705485,0.5584594222833562,0.5621952744093012,0.3000562254013869,0.48713464901324005,0.49215764383556665,0.09992416895123861
15,13.233775186538697,4.837693047982769,0.013272857666015625,0.0007805110972209318,0.1,"(50,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 12}",0.5420094739466467,0.5616575137294059,0.5809595202398801,0.2930127723516153,0.5122868605817452,0.4981,0.10491512918278036,86,0.56282444180374,0.5679004626735026,0.5656957119639955,0.2923096145436372,0.5165500874344242,0.5010560636838599,0.10609140883432674
16,9.174202871322631,4.636204020935284,0.013273477554321289,0.0009952384855873482,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 15}",0.5769134879082523,0.5673989016475287,0.620439780109945,0.2554470323065364,0.2713139418254764,0.4586,0.16016646754008074,92,0.6031646757145538,0.5730899087157684,0.6015751968996125,0.2498906728306366,0.2719835123657257,0.45994079330525944,0.16298779074623138
17,9.259699392318726,3.6131760798859407,0.012883806228637695,0.0007307039387560782,0.1,"(50,)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 16}",0.5739217152829719,0.6188217673489765,0.6094452773613194,0.36313548710242927,0.39994984954864593,0.51325,0.10899981597516221,84,0.601163299768591,0.6226710016256096,0.5914489311163895,0.37071281314424936,0.40101174119410443,0.5174015573697888,0.1083003932903817
18,1.1600736618041991,0.23793613860147156,0.009955310821533203,0.0007299390853329637,0.1,"(25,)",1,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 1}",0.037397157816005985,0.04193709435846231,0.04872563718140929,0.0405709992486852,0.03736208625877633,0.0412,0.004166278350290896,174,0.03733816999186941,0.04439164686757534,0.04725590698837355,0.040669707003186104,0.03734698975768174,0.04140048412173723,0.003916638338304125
19,3.0704949378967283,1.1620055148314328,0.010540294647216796,0.0007308188108472031,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 2}",0.10221889803041635,0.0983524712930604,0.10594702648675662,0.04658151765589782,0.10807422266800401,0.09225,0.023048929873454038,156,0.10663581212083308,0.09741152932349631,0.10388798599824978,0.04747922783782095,0.11016737446914814,0.09311638594990965,0.023198003871984767
20,4.58075737953186,4.133208493881329,0.010931253433227539,0.0003906490273834617,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 4}",0.21790077287459486,0.09535696455317025,0.3313343328335832,0.1718006511394941,0.040621865596790374,0.1715,0.10060118045962763,137,0.22559259490899994,0.09509816181067901,0.3272284035504438,0.1669894421190729,0.04065700724456658,0.17111312192675243,0.10015395238076631
21,10.454713773727416,7.891639749053037,0.010930871963500977,0.0007301425733912693,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 5}",0.36549488905509847,0.33949076385421867,0.38580709645177413,0.08414725770097671,0.050401203610832494,0.24535,0.14623282354371683,133,0.3711926949777972,0.3371264224084031,0.38629828728591076,0.0867120634722309,0.049337996502623035,0.24613349292939302,0.14677148659953293
22,12.431698942184449,7.142689020943403,0.011907243728637695,0.0015615645789988448,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 8}",0.4599850411368736,0.3157763354967549,0.460519740129935,0.22188830453293262,0.35907723169508526,0.36355,0.09063303204790663,119,0.46688348239414595,0.31599349756158557,0.4496187023377922,0.2205285187730368,0.35841868598551085,0.36228857741041426,0.0903557077014064
