,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
31,7.846234655380249,1.5710790064329427,0.010346508026123047,0.0013249763060734594,0.1,"(25, 25)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 8}",0.7013213662428323,0.6877184223664503,0.7083958020989505,0.7170047583270723,0.7239217652958877,0.70765,0.012569139411308737,93,0.7386328100569142,0.6974490433912717,0.7235279409926241,0.7235584431811083,0.7333874594054459,0.7233111394054728,0.014179153632191807
32,9.32021780014038,2.660247191136585,0.009375810623168945,0.0004841672872257133,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 10}",0.7796060832710048,0.7940589116325512,0.8008495752123937,0.7700976709241172,0.8167001003009027,0.79225,0.016269332529332218,72,0.8044905872787541,0.8169938727022633,0.8147893486685835,0.7917785968638721,0.8384961279040719,0.813309706683509,0.015436863610837211
33,9.920519351959229,1.276047688271662,0.009972763061523438,0.00039319945225952584,0.1,"(25, 25)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 12}",0.8416853652455747,0.8404892661008487,0.8285857071464268,0.8246932131229652,0.8332497492477432,0.83375,0.006594598139174578,59,0.872724998436425,0.8593222458421909,0.8467933491686461,0.8576247891547448,0.8513614788908319,0.8575653722985678,0.00880260388040722
34,9.989161348342895,2.0214878753568692,0.009962368011474609,0.0014334666832863249,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 15}",0.8446771378708552,0.8589615576635048,0.8708145927036481,0.86351114450288,0.85481444332999,0.85855,0.008742231284566691,41,0.8733504284195385,0.873952732274603,0.8864858107263408,0.8899856312863123,0.8674743942043467,0.8782497993822282,0.00853392771994544
35,11.3490309715271,4.5790042526681205,0.010741424560546876,0.0012307293919704193,0.1,"(25, 25)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 16}",0.8479182248815756,0.8412381427858213,0.867816091954023,0.8810418231905836,0.8691073219658977,0.8614,0.014662235990892702,40,0.8742260303958972,0.8545704639239715,0.8937367170896362,0.9066033610295495,0.8902073444916313,0.8838687833861372,0.01792087442970893
36,4.594225358963013,1.7523049441393943,0.01893477439880371,0.0014604826607676777,0.1,"(100, 25, 100)",1,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 1}",0.07255048616305161,0.09061407888167748,0.07946026986506746,0.07362885048835462,0.08299899699097292,0.07985,0.00660517968028385,165,0.07486396897867284,0.08403151181693135,0.08376047005875735,0.08246392203411007,0.08356232825380965,0.08173644022845625,0.003477298039799295
37,7.5809801578521725,2.3600360205423385,0.02049598693847656,0.0016332182465553131,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 2}",0.1543256045873847,0.15177234148776836,0.16041979010494753,0.17480591034310042,0.15947843530591777,0.16015,0.007990614449397424,143,0.16805303646256803,0.1683756408653245,0.15870733841730217,0.1613669019803836,0.16418935798151388,0.16413845514141842,0.003753899750214811
38,13.126220321655273,2.806974156821098,0.02127671241760254,0.0020844781724071895,0.1,"(100, 25, 100)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 4}",0.4612316130640738,0.4782825761357963,0.4617691154422789,0.4838467317806161,0.49197592778335003,0.4754,0.012171034247623818,124,0.5097254362374132,0.5065649618606978,0.4862482810351294,0.4862872493284188,0.5161129153135149,0.5009877687550348,0.012406286664780277
39,17.736031150817873,3.2533730992609198,0.02381448745727539,0.00518687591171455,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 5}",0.6010969832959362,0.600599101347978,0.6106946526736632,0.5927873779113448,0.5990471414242728,0.60085,0.005748434930096555,102,0.6642066420664207,0.6288608228085532,0.6477684710588824,0.6107328043980759,0.6217212090931801,0.6346579898850224,0.019070340879495915
40,24.053518104553223,7.747456484466013,0.022446966171264647,0.0032086591539840525,0.1,"(100, 25, 100)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 8}",0.7656444776863625,0.8082875686470294,0.7991004497751124,0.7858752817430503,0.7745737211634904,0.7867,0.015571826190951805,74,0.8134342360372756,0.8558209328498186,0.8381672709088636,0.826076091709877,0.795528353734699,0.8258053770481067,0.020608573783592595
